sp_id	sp_hh_id	age	sex	race	relate	school_id	work_id
167729540	114032250	3	F	1	2	450066968	X
167729551	114036141	31	M	1	0	X	507905934
167729561	114036535	5	F	1	2	450053632	X
167729562	114036535	31	F	1	1	X	507965675
167729565	114016608	5	F	1	2	450066968	X
167729572	114032959	3	F	1	2	450069322	X
167729574	114032959	31	F	1	1	X	507944613
167729588	114038378	3	F	1	2	450055807	X
167729589	114038378	5	F	1	2	450055807	X
167729600	114013891	3	F	1	2	450066968	X
167729603	114013891	31	M	1	0	X	507976210
167729606	114041349	31	F	1	1	X	507975653
168014108	114036753	76	M	1	0	X	X
168014111	114042681	76	M	1	0	X	X
168014113	114019454	76	M	1	0	X	X
168014116	114027512	76	M	1	0	X	X
168126931	114021843	68	M	1	0	X	X
168126932	114046538	68	M	1	0	X	X
168126934	114038176	68	M	1	0	X	X
168195909	114028864	36	F	1	0	X	507977372
168195910	114028864	41	M	1	1	X	507975857
168195911	114028864	9	F	1	2	450113448	X
168195913	114013681	36	F	1	0	X	507716192
168195915	114013681	9	F	1	2	450113448	X
168195919	114041371	9	F	1	2	450120885	X
168195929	114019455	36	F	1	0	X	508189059
168195937	114027580	36	F	1	0	X	507933792
168195939	114027580	9	F	1	2	450107280	X
168195940	114037319	14	M	1	2	450154927	X
168195941	114037319	36	F	1	0	X	507903850
168195942	114037319	41	M	1	1	X	507972979
168195944	114017749	14	M	1	2	450101856	X
168195947	114017749	9	F	1	2	450123112	X
168312138	114015726	39	M	1	0	X	507976413
168312142	114028258	39	M	1	0	X	507974420
168312144	114039185	39	M	1	0	X	507906432
168312148	114044380	39	M	1	0	X	507974994
168312152	114018337	39	M	1	0	X	507977204
168368321	114041229	55	M	1	1	X	X
168368323	114044930	48	F	1	0	X	508184542
168368324	114044930	55	M	1	1	X	X
168368327	114023325	55	M	1	1	X	X
168368328	114042116	21	M	1	2	X	X
168368329	114042116	48	F	1	0	X	507975921
168368330	114042116	55	M	1	1	X	X
168368341	114023262	48	F	1	0	X	507977980
168368342	114023262	55	M	1	1	X	X
168368346	114028556	21	M	1	2	X	X
168368348	114028556	55	M	1	1	X	X
168368349	114038829	21	M	1	2	X	X
168368351	114038829	55	M	1	1	X	X
168368352	114013283	21	M	1	2	X	X
168368359	114023008	48	F	1	0	X	507977193
168368360	114023008	55	M	1	1	X	X
168368364	114019707	21	M	1	2	X	X
168368365	114019707	48	F	1	0	X	507977532
168368366	114019707	55	M	1	1	X	X
168368378	114030817	55	M	1	1	X	X
168368382	114026284	21	M	1	2	X	X
168368384	114026284	55	M	1	1	X	X
168368392	114049655	48	F	1	0	X	507956582
168368395	114042201	48	F	1	0	X	508191151
168434238	114024012	76	F	1	0	X	X
168434239	114020372	76	F	1	0	X	X
168434241	114048006	76	F	1	0	X	X
168434242	114021961	76	F	1	0	X	X
168441602	114046899	36	F	1	0	X	507979485
168441606	114046899	45	M	1	1	X	507978004
168441610	114016779	6	F	1	2	450115194	X
168441611	114016779	45	M	1	1	X	507976557
168441612	114022821	36	F	1	0	X	507978292
168441614	114022821	4	M	1	2	450122776	X
168441616	114022821	45	M	1	1	X	507977771
168441617	114040650	36	F	1	0	X	507972951
168441618	114040650	1	F	1	2	X	X
168441627	114037329	36	F	1	0	X	507961429
168441628	114037329	1	F	1	2	X	X
168441631	114037329	45	M	1	1	X	507950658
168441632	114015645	36	F	1	0	X	507907166
168441636	114015645	45	M	1	1	X	507976334
168441647	114041173	36	F	1	0	X	507975200
168441650	114041173	6	F	1	2	450137634	X
168441651	114041173	45	M	1	1	X	507973199
168441653	114017490	1	F	1	2	X	X
168441655	114017490	6	F	1	2	450115194	X
168441656	114017490	45	M	1	1	X	507977312
168441663	114026489	1	F	1	2	X	X
168441665	114026489	6	F	1	2	450125461	X
168441666	114026489	45	M	1	1	X	507975711
168441669	114014591	4	M	1	2	450123112	X
168441671	114014591	45	M	1	1	X	507972919
168441672	114049729	36	F	1	0	X	507977974
168441673	114049729	1	F	1	2	X	X
168441677	114034282	36	F	1	0	X	507975200
168441687	114039505	36	F	1	0	X	507910766
168441688	114039505	1	F	1	2	X	X
168441691	114039505	45	M	1	1	X	507974791
168471858	114014637	59	F	1	1	X	508162878
168471861	114038571	49	M	1	0	X	507961701
168471862	114038571	59	F	1	1	X	507956678
168471864	114023265	59	F	1	1	X	508188876
168471868	114022109	59	F	1	1	X	507978372
168471871	114011267	49	M	1	0	X	507968479
168555368	114011028	47	F	1	0	X	507973709
168555369	114011028	14	F	1	2	450141020	X
168555374	114034497	40	M	1	1	X	507973988
168690532	114013480	50	M	1	1	X	507910669
168690534	114010770	22	M	1	2	X	X
168690535	114010770	50	M	1	1	X	507959949
168690553	114014386	50	M	1	1	X	507976702
168690554	114014386	48	F	1	0	X	507976386
168690564	114020746	22	M	1	2	X	X
168690565	114020746	50	M	1	1	X	507970258
168690566	114020746	48	F	1	0	X	507976284
168690567	114038487	22	M	1	2	X	X
168690568	114038487	50	M	1	1	X	507974027
168690569	114038487	48	F	1	0	X	507972951
168850670	114024081	72	F	1	1	X	X
168850675	114034504	68	M	1	0	X	X
168850676	114034504	72	F	1	1	X	X
168850678	114010845	72	F	1	1	X	X
168972557	114041186	35	M	1	0	X	507961816
168972558	114041186	3	F	1	2	450137634	X
168972559	114041186	7	M	1	2	450137634	X
168972561	114041186	34	F	1	1	X	508189246
168972563	114020096	3	F	1	2	450123112	X
168972564	114020096	7	M	1	2	450123112	X
168972565	114020096	17	M	1	2	450101856	507977544
168972566	114020096	34	F	1	1	X	507976204
168972575	114013411	17	M	1	2	450101856	507931086
168972577	114015870	35	M	1	0	X	507977418
168972585	114028596	17	M	1	2	450101856	507977544
168972586	114028596	34	F	1	1	X	507978340
168972589	114024994	7	M	1	2	450115194	X
168972590	114024994	17	M	1	2	450101856	507976562
169046985	114023135	48	F	1	0	X	507976942
169046986	114018796	52	M	1	1	X	507977042
169046987	114018796	48	F	1	0	X	507975883
169139526	114044346	53	F	1	0	X	X
169139527	114047173	53	F	1	0	X	X
169139531	114038850	53	F	1	0	X	X
169139534	114013433	53	F	1	0	X	X
169139537	114048367	53	F	1	0	X	X
169139539	114023748	53	F	1	0	X	X
169218702	114025955	69	F	1	1	X	X
169218704	114033550	69	F	1	1	X	X
169218705	114035805	72	M	1	0	X	X
169218708	114031716	69	F	1	1	X	X
169218709	114048621	72	M	1	0	X	X
169218713	114029163	72	M	1	0	X	X
169218726	114011226	69	F	1	1	X	X
169577853	114043315	50	F	1	0	X	507976326
169577854	114043315	48	M	5	1	X	507940579
169577855	114020910	80	F	1	4	X	X
169577857	114020910	48	M	5	1	X	507978919
169587796	114047326	1	M	1	2	X	X
169587798	114029838	34	M	1	0	X	507913847
169587799	114029838	1	M	1	2	X	X
169587805	114038315	1	M	1	2	X	X
169587806	114038315	32	F	1	1	X	507920846
169587808	114029500	1	M	1	2	X	X
169587810	114014072	34	M	1	0	X	507977321
169587815	114022964	32	F	1	1	X	507979844
169587819	114012334	34	M	1	0	X	507974263
169587820	114012334	1	M	1	2	X	X
169587822	114036514	34	M	1	0	X	507975980
169587824	114036514	32	F	1	1	X	507906292
169587831	114029368	34	M	1	0	X	507978192
169587832	114029368	1	M	1	2	X	X
169587837	114025819	34	M	1	0	X	507979296
169587838	114025819	1	M	1	2	X	X
169587847	114027356	1	M	1	2	X	X
169587848	114027356	32	F	1	1	X	507975271
169587854	114026773	32	F	1	1	X	507978884
169587863	114012354	32	F	1	1	X	507949313
169587869	114030236	32	F	1	1	X	507976751
169587870	114013964	34	M	1	0	X	507905705
169587872	114013964	32	F	1	1	X	507977490
169587873	114015503	34	M	1	0	X	507976892
169587875	114015503	32	F	1	1	X	507930580
169587879	114012020	34	M	1	0	X	507976596
169587880	114012020	1	M	1	2	X	X
169587882	114040940	34	M	1	0	X	507970191
169587883	114040940	1	M	1	2	X	X
169611925	114014626	52	M	1	0	X	507930639
169611927	114035067	52	M	1	0	X	507973084
169611928	114038819	52	M	1	0	X	507961701
169611932	114032145	52	M	1	0	X	507978218
169611933	114046794	52	M	1	0	X	507907117
169611937	114049396	52	M	1	0	X	508204354
169611942	114017782	52	M	1	0	X	507978940
169611945	114033125	52	M	1	0	X	507908686
169611947	114044957	52	M	1	0	X	507976326
169613360	114017822	22	M	1	2	X	507945878
169613369	114029608	65	F	1	0	X	X
169613372	114012221	22	M	1	2	X	507973294
169613382	114039848	22	M	1	2	X	507908686
169613383	114023896	65	F	1	0	X	X
169613384	114023896	22	M	1	2	X	507978280
169613385	114011404	65	F	1	0	X	X
169613386	114011404	22	M	1	2	X	507974782
169613389	114039199	65	F	1	0	X	X
169613390	114039199	22	M	1	2	X	507976942
169613391	114019207	65	F	1	0	X	X
169613393	114044010	65	F	1	0	X	X
169613394	114044010	22	M	1	2	X	507974835
169613396	114014856	22	M	1	2	X	507907829
169613400	114041772	22	M	1	2	X	507928597
169613404	114043581	22	M	1	2	X	507976801
169662413	114017637	10	F	1	2	450123112	X
169662414	114017637	7	F	1	2	450123112	X
169662415	114017637	37	M	1	0	X	507977361
169662416	114017637	36	F	1	1	X	X
169662426	114028835	7	F	1	2	450115194	X
169662428	114028835	36	F	1	1	X	X
169662430	114017997	7	F	1	2	450123112	X
169662431	114017997	37	M	1	0	X	507943787
169662432	114017997	36	F	1	1	X	X
169662436	114030550	36	F	1	1	X	X
169662437	114045360	10	F	1	2	450120885	X
169662438	114045360	7	F	1	2	450120885	X
169662439	114045360	37	M	1	0	X	507976485
169662445	114042539	10	F	1	2	450120885	X
169662453	114040406	10	F	1	2	450144316	X
169662454	114040406	7	F	1	2	450144316	X
169662457	114038233	10	F	1	2	450081244	X
169662458	114038233	7	F	1	2	450081244	X
169768732	114040210	26	M	1	2	X	507974179
169768733	114040210	52	M	1	1	X	507940198
169768740	114036104	26	M	1	2	X	507949009
169768741	114036104	52	M	1	1	X	507906432
169768743	114036104	23	M	1	2	X	507971779
169768748	114040360	26	M	1	2	X	507949970
169768749	114040360	52	M	1	1	X	507936736
169768756	114012619	26	M	1	2	X	507949659
169768757	114012619	52	M	1	1	X	507965707
169768760	114021400	26	M	1	2	X	507907318
169768761	114021400	52	M	1	1	X	507976285
169768762	114021400	53	F	1	0	X	507976962
169768764	114024221	26	M	1	2	X	507972897
169768767	114024221	23	M	1	2	X	507979642
169768768	114017945	26	M	1	2	X	507967131
169768769	114017945	52	M	1	1	X	507974284
169768770	114017945	53	F	1	0	X	507925202
169768771	114017945	23	M	1	2	X	508189732
169878470	114048089	82	F	1	0	X	X
169878472	114017197	82	F	1	0	X	X
169878480	114024319	82	F	1	0	X	X
169878485	114040452	82	F	1	0	X	X
169878488	114047138	82	F	1	0	X	X
170056188	114032770	39	M	1	0	X	507976801
170056189	114032770	5	M	1	2	450066968	X
170056190	114032770	13	M	1	2	450056631	X
170056193	114012966	39	M	1	0	X	507973004
170056195	114012966	13	M	1	2	450069322	X
170056199	114016496	5	M	1	2	450066968	X
170056201	114016496	38	F	1	1	X	507976423
170056207	114019133	11	F	1	2	450058351	X
170056209	114038967	5	M	1	2	450053632	X
170056210	114038967	13	M	1	2	450053632	X
170056219	114017802	5	M	1	2	450066968	X
170056221	114017802	38	F	1	1	X	507955481
170056229	114039132	5	M	1	2	450053632	X
170056234	114014606	5	M	1	2	450066968	X
170056235	114014606	13	M	1	2	450056631	X
170056236	114014606	38	F	1	1	X	507976801
170145591	114037486	27	M	1	10	X	507970310
170145592	114037486	46	F	1	0	X	507969799
170145593	114011374	27	M	1	10	X	507972814
170145594	114011374	46	F	1	0	X	507907275
170145596	114040168	46	F	1	0	X	507952989
170145597	114038766	27	M	1	10	X	508176958
170145598	114038766	46	F	1	0	X	507975244
170145601	114015979	27	M	1	10	X	507930639
170145604	114017872	46	F	1	0	X	507976496
170145613	114030959	27	M	1	10	X	507917523
170145617	114034222	27	M	1	10	X	507972002
170145624	114045213	46	F	1	0	X	507974933
170145632	114032255	46	F	1	0	X	507976933
170313830	114036648	64	F	1	0	X	X
170313831	114036648	25	M	1	2	X	507973190
170313832	114036648	71	M	1	1	X	507979049
170313834	114049468	25	M	1	2	X	507976801
170313837	114039330	25	M	1	2	X	507973004
170313839	114028230	64	F	1	0	X	X
170313840	114028230	25	M	1	2	X	507976892
170313841	114028230	71	M	1	1	X	508194920
170313846	114010997	25	M	1	2	X	507975815
170313854	114038281	64	F	1	0	X	X
170313856	114038281	71	M	1	1	X	507913847
170313863	114046881	64	F	1	0	X	X
170313864	114046881	25	M	1	2	X	507979454
170313870	114022215	25	M	1	2	X	507976969
170313878	114012718	64	F	1	0	X	X
170313880	114012718	71	M	1	1	X	507977160
170313883	114019113	71	M	1	1	X	507974390
170313890	114028005	64	F	1	0	X	X
170313891	114028005	25	M	1	2	X	507975711
170313892	114028005	71	M	1	1	X	507978326
170313896	114033203	64	F	1	0	X	X
170313898	114033203	71	M	1	1	X	507975833
170313908	114018542	64	F	1	0	X	X
170313910	114018542	71	M	1	1	X	507976249
170375933	114020604	21	F	1	0	X	507976346
170375935	114039220	24	M	1	1	X	507972814
170375938	114020061	24	M	1	1	X	507960864
170375948	114033595	21	F	1	0	X	507953701
170375956	114020026	24	M	1	1	X	507976204
170375958	114020026	0	M	1	2	X	X
170375968	114031368	24	M	1	1	X	507975134
170375972	114018372	21	F	1	0	X	507909897
170375973	114018372	0	M	1	2	X	X
170375980	114021084	24	M	1	1	X	507977545
170375981	114021084	21	F	1	0	X	507976496
170375982	114021084	0	M	1	2	X	X
170375983	114043589	24	M	1	1	X	507974782
170375984	114043589	21	F	1	0	X	507953072
170375986	114034983	24	M	1	1	X	507906284
170375988	114034983	0	M	1	2	X	X
170376016	114036117	24	M	1	1	X	507972998
170376018	114036117	0	M	1	2	X	X
170376019	114035362	24	M	1	1	X	507974239
170376023	114035496	21	F	1	0	X	507906294
170376024	114035496	0	M	1	2	X	X
170376026	114019006	21	F	1	0	X	507976969
170376027	114019006	0	M	1	2	X	X
170376030	114018910	0	M	1	2	X	X
170376031	114031275	24	M	1	1	X	505781841
170376033	114031275	0	M	1	2	X	X
170376036	114024490	0	M	1	2	X	X
170376041	114038136	21	F	1	0	X	507971788
170376046	114018685	24	M	1	1	X	507976801
170376048	114018685	0	M	1	2	X	X
170376049	114043587	24	M	1	1	X	507977513
170376050	114043587	21	F	1	0	X	507906458
170376056	114026277	21	F	1	0	X	507974897
170376057	114026277	0	M	1	2	X	X
170376058	114035481	24	M	1	1	X	507967982
170376059	114035481	21	F	1	0	X	507969328
170376061	114046226	24	M	1	1	X	507913673
170376062	114046226	21	F	1	0	X	508171690
170376070	114032568	24	M	1	1	X	507976718
170376073	114045548	24	M	1	1	X	508188876
170376074	114045548	21	F	1	0	X	507976801
170376078	114035503	0	M	1	2	X	X
170376079	114044186	24	M	1	1	X	507976801
170376080	114044186	21	F	1	0	X	507975003
170376081	114044186	0	M	1	2	X	X
170376088	114034974	24	M	1	1	X	507976942
170376089	114034974	21	F	1	0	X	507978963
170450815	114023621	47	F	1	1	X	X
170450817	114023621	13	F	1	2	450056631	X
170450818	114023621	11	M	1	2	450056631	X
170450825	114040483	13	F	1	2	450053632	X
170450826	114040483	11	M	1	2	450053632	X
170450831	114022593	47	F	1	1	X	X
170450832	114022593	44	M	1	0	X	507976852
170450834	114022593	11	M	1	2	450058351	X
170450843	114019797	47	F	1	1	X	X
170450844	114019797	44	M	1	0	X	507978292
170450845	114019797	13	F	1	2	450058351	X
170450851	114038453	47	F	1	1	X	X
170450852	114038453	44	M	1	0	X	507975538
170450853	114038453	13	F	1	2	450053632	X
170738171	114038103	8	M	1	2	450115663	X
170738174	114038103	46	M	1	1	X	508163238
170738175	114038103	42	F	1	0	X	X
170738188	114040255	15	M	1	2	450101856	X
170738189	114040255	46	M	1	1	X	507973157
170738201	114039265	8	M	1	2	450152697	X
170738202	114039265	8	M	1	2	450152697	X
170738204	114039265	46	M	1	1	X	507956056
170738205	114039265	42	F	1	0	X	X
170738212	114041722	8	M	1	2	450120885	X
170738214	114041722	46	M	1	1	X	507976882
170738216	114040747	8	M	1	2	450143912	X
170738217	114040747	8	M	1	2	450143912	X
170738218	114040747	15	M	1	2	450101856	X
170738219	114040747	46	M	1	1	X	507927154
170738236	114041905	8	M	1	2	450120885	X
170738238	114041905	15	M	1	2	450101856	X
170738239	114041905	46	M	1	1	X	507961701
170738244	114023101	46	M	1	1	X	508173669
170738245	114023101	42	F	1	0	X	X
170738251	114041457	8	M	1	2	450120885	X
170738253	114041457	15	M	1	2	450101856	X
170738255	114041457	42	F	1	0	X	X
170822944	114046996	81	F	1	0	X	X
170822945	114028162	85	M	1	1	X	X
170822950	114015924	81	F	1	0	X	X
170822952	114031355	81	F	1	0	X	X
170822955	114046532	85	M	1	1	X	X
170822956	114046532	81	F	1	0	X	X
170822957	114034924	85	M	1	1	X	X
170822961	114034254	85	M	1	1	X	X
170822962	114034254	81	F	1	0	X	X
170822969	114011346	85	M	1	1	X	X
170822970	114011346	81	F	1	0	X	X
170822971	114011511	85	M	1	1	X	X
170822972	114011511	81	F	1	0	X	X
170822974	114019982	81	F	1	0	X	X
170822975	114042617	85	M	1	1	X	X
170822976	114042617	81	F	1	0	X	X
170822979	114038372	85	M	1	1	X	X
170822983	114047199	85	M	1	1	X	X
170822984	114047199	81	F	1	0	X	X
170822986	114038704	81	F	1	0	X	X
170822987	114039171	85	M	1	1	X	X
170822988	114039171	81	F	1	0	X	X
170822996	114018628	81	F	1	0	X	X
171046434	114033672	31	F	1	0	X	507936484
171046438	114029074	31	F	1	0	X	507976288
171046439	114029074	7	F	1	2	450115194	X
171046441	114049417	31	M	1	1	X	507979344
171046443	114049417	7	F	1	2	450108262	X
171046444	114049417	4	M	1	2	450125461	X
171046447	114020489	7	F	1	2	450123112	X
171046448	114020489	4	M	1	2	450123112	X
171046449	114019497	31	M	1	1	X	507971062
171046450	114019497	31	F	1	0	X	507978290
171046452	114019497	4	M	1	2	450123112	X
171046455	114042536	7	F	1	2	450120885	X
171046456	114042536	4	M	1	2	450113448	X
171094329	114019370	54	F	1	1	X	X
171094332	114032591	52	M	1	0	X	X
171094333	114011336	54	F	1	1	X	X
171094334	114011336	52	M	1	0	X	X
171094335	114017108	54	F	1	1	X	X
171094339	114049708	54	F	1	1	X	X
171094347	114012880	54	F	1	1	X	X
171105616	114034477	62	M	1	0	X	507970498
171105618	114013812	62	M	1	0	X	507965923
171105619	114046156	57	F	1	1	X	X
171105620	114046156	62	M	1	0	X	507964599
171105622	114041664	62	M	1	0	X	507975263
171105623	114040110	57	F	1	1	X	X
171105627	114014905	57	F	1	1	X	X
171105628	114014905	62	M	1	0	X	507975815
171105632	114026045	62	M	1	0	X	507929715
171105633	114012432	57	F	1	1	X	X
171105634	114012432	62	M	1	0	X	507976136
171105635	114025919	57	F	1	1	X	X
171105637	114016322	57	F	1	1	X	X
171105638	114016322	62	M	1	0	X	506068599
171105642	114037993	62	M	1	0	X	508163026
171105645	114012822	57	F	1	1	X	X
171105656	114040840	62	M	1	0	X	507972349
171288219	114010807	76	F	1	1	X	X
171288223	114025016	76	F	1	1	X	X
171288231	114014435	76	F	1	1	X	X
171524648	114014463	48	M	1	0	X	507976130
171524649	114021271	48	M	1	0	X	507976007
171524650	114012969	48	M	1	0	X	507919941
171524653	114047814	48	M	1	0	X	507974782
171524656	114036943	48	M	1	0	X	507961168
171524657	114035392	48	M	1	0	X	507973208
171524659	114026358	48	M	1	0	X	507976309
171524660	114023791	48	M	1	0	X	508189103
171524664	114014831	48	M	1	0	X	507974805
171524667	114044555	48	M	1	0	X	507975163
171524669	114019299	48	M	1	0	X	507977311
171524671	114013089	48	M	1	0	X	507930639
171524673	114011509	48	M	1	0	X	507922824
171524675	114031597	48	M	1	0	X	507977165
171536079	114027058	4	M	1	2	X	X
171536080	114027058	26	M	1	0	X	507979354
171536090	114013510	24	F	1	1	X	507973020
171536091	114013510	4	M	1	2	X	X
171536094	114014158	4	M	1	2	X	X
171536102	114049161	24	F	1	1	X	507976801
171536109	114029469	4	M	1	2	X	X
171536110	114029469	26	M	1	0	X	507973315
171536111	114034114	24	F	1	1	X	507976834
171536121	114011949	4	M	1	2	X	X
171536124	114015160	4	M	1	2	X	X
171536129	114032028	24	F	1	1	X	505162144
171536130	114032028	4	M	1	2	X	X
171536136	114032421	4	M	1	2	X	X
171536139	114016384	4	M	1	2	X	X
171536170	114033261	26	M	1	0	X	507978340
171536180	114014133	24	F	1	1	X	507976801
171536184	114047786	4	M	1	2	X	X
171622672	114013394	46	M	1	0	X	X
171622673	114013394	51	F	1	10	X	507972951
171622676	114044425	46	M	1	0	X	X
171622685	114040093	51	F	1	10	X	507959232
171622686	114015460	46	M	1	0	X	X
171622694	114034579	46	M	1	0	X	X
171622695	114034579	51	F	1	10	X	507973004
171622698	114025164	46	M	1	0	X	X
171622699	114025164	51	F	1	10	X	507973199
171622701	114030285	51	F	1	10	X	507977243
171657386	114028315	38	M	1	2	X	X
171657387	114028315	38	M	1	2	X	X
171657388	114033422	72	F	1	0	X	X
171657390	114033422	38	M	1	2	X	X
171657391	114020826	72	F	1	0	X	X
171657394	114017571	72	F	1	0	X	X
171657395	114017571	38	M	1	2	X	X
171657400	114035427	72	F	1	0	X	X
171657403	114016202	72	F	1	0	X	X
171657406	114021039	72	F	1	0	X	X
171657407	114021039	38	M	1	2	X	X
171657411	114038235	38	M	1	2	X	X
171743058	114044342	41	F	1	1	X	507976737
171743060	114044342	12	M	1	2	450120885	X
171743061	114044342	8	M	1	2	450120885	X
171743074	114019049	8	M	1	2	450115194	X
171743075	114019049	48	M	1	0	X	507945648
171743078	114019049	12	M	1	2	450114997	X
171743079	114019049	8	M	1	2	450115194	X
171743134	114033444	8	M	1	2	450113448	X
171743137	114033444	13	M	1	2	450114997	X
171743140	114013763	8	M	1	2	450134851	X
171743141	114013763	48	M	1	0	X	507949023
171743142	114013763	41	F	1	1	X	507976137
171743144	114013763	12	M	1	2	450134851	X
171743154	114014262	41	F	1	1	X	507976284
171743155	114014262	13	M	1	2	450152271	X
171743156	114014262	12	M	1	2	450152271	X
171743159	114024016	48	M	1	0	X	507977593
171743161	114024016	13	M	1	2	450108262	X
171743194	114028508	8	M	1	2	450108262	X
171743198	114028508	12	M	1	2	450108262	X
171775306	114010758	66	M	1	1	X	507976092
171775307	114047333	53	F	1	0	X	507979381
171840814	114016895	80	M	1	0	X	X
