sp_id	stcotrbg	hh_race	hh_income	latitude	longitude
114011199	290718001001	1	4100	38.5195834	-90.8729639
114011200	290718001001	1	39830	38.5928693	-90.7539879
114011201	290718001001	1	13800	38.5411473	-90.7811831
114011202	290718001001	1	79300	38.5823212	-90.7661357
114011203	290718001001	1	27300	38.5942947	-90.7538401
114011204	290718001001	1	33600	38.5265325	-90.7572858
114011205	290718001001	1	116000	38.5812493	-90.7696225
114011206	290718001001	1	13700	38.5281998	-90.8579160
114011207	290718001001	1	32400	38.5379806	-90.7790874
114011208	290718001001	1	64000	38.5337685	-90.8502830
114011209	290718001001	1	149000	38.5955149	-90.7520366
114011210	290718001001	1	39500	38.5402950	-90.7767016
114011211	290718001001	1	106800	38.5807708	-90.7540172
114011212	290718001001	1	60000	38.5439394	-90.7529448
114011213	290718001001	1	103800	38.5794718	-90.7645532
114011214	290718001001	1	366500	38.5347602	-90.7493563
114011215	290718001001	1	37000	38.5505997	-90.8126495
114011216	290718001001	1	67700	38.5200056	-90.8809613
114011217	290718001001	1	99900	38.5531648	-90.7383478
114011218	290718001001	1	59000	38.5780245	-90.7728288
114011219	290718001001	1	0	38.5896637	-90.7537208
114011220	290718001001	1	59000	38.5167037	-90.8890245
114011221	290718001001	1	317000	38.5175564	-90.8868498
114011222	290718001001	1	28000	38.5183426	-90.8821043
114011223	290718001001	1	31000	38.5193085	-90.8874860
114011224	290718001001	1	29000	38.5201751	-90.8706375
114011225	290718001001	1	41600	38.5189674	-90.8834477
114011226	290718001001	1	45400	38.5199022	-90.8800306
114011227	290718001001	1	65800	38.5186520	-90.8738414
114011228	290718001001	1	38600	38.5196943	-90.8811442
114011229	290718001001	1	42000	38.5198815	-90.8863432
114011230	290718001001	1	162000	38.5192088	-90.8876625
114011231	290718001001	1	24000	38.5186329	-90.8885171
114011232	290718001001	1	30600	38.5187591	-90.8731141
114011233	290718001001	1	81440	38.5178420	-90.8875801
114011234	290718001001	1	79800	38.5188844	-90.8894703
114011235	290718001001	1	25000	38.5180376	-90.8888827
114011236	290718001001	1	26200	38.5183386	-90.8905532
114011237	290718001001	1	46000	38.5176993	-90.8857160
114011238	290718001001	1	29400	38.5257454	-90.8846508
114011239	290718001001	1	84000	38.5167855	-90.8857404
114011240	290718001001	1	36000	38.5251998	-90.8749393
114011241	290718001001	1	37000	38.5173045	-90.8879410
114011242	290718001001	1	111500	38.5250439	-90.8751393
114011243	290718001001	1	31900	38.5253608	-90.8841641
114011244	290718001001	1	67000	38.5288328	-90.8798369
114011245	290718001001	1	428200	38.5160712	-90.8874087
114011246	290718001001	1	48000	38.5295448	-90.8845560
114011247	290718001001	1	24000	38.5304267	-90.8842271
114011248	290718001001	1	30000	38.5301386	-90.8877348
114011249	290718001001	1	15500	38.5294510	-90.8860645
114011250	290718001001	1	11804	38.5297192	-90.8808706
114011251	290718001001	1	11400	38.5299660	-90.8831066
114011252	290718001001	1	83520	38.5300577	-90.8819142
114011253	290718001001	1	30780	38.5308439	-90.8887532
114011254	290718001001	1	87700	38.5307579	-90.8867446
114011255	290718001001	1	100000	38.5304143	-90.8857454
114011256	290718001001	1	39500	38.5264081	-90.8849514
114011257	290718001001	1	31000	38.5266687	-90.8858053
114011258	290718001001	1	140000	38.5273896	-90.8768190
114011259	290718001001	1	137960	38.5288787	-90.8849726
114011260	290718001001	1	85000	38.5273655	-90.8773450
114011261	290718001001	1	88240	38.5278276	-90.8789313
114011262	290718001001	1	14100	38.5276461	-90.8786943
114011263	290718001001	1	91600	38.5266439	-90.8758954
114011264	290718001001	1	33600	38.5262374	-90.8815250
114011265	290718001001	1	94000	38.5262825	-90.8832993
114011266	290718001001	1	24900	38.5266777	-90.8826492
114011267	290718001001	1	68100	38.5265340	-90.8772536
114011268	290718001001	1	139000	38.5260365	-90.8784887
114011269	290718001001	1	63000	38.5264733	-90.8781923
114011270	290718001001	1	13500	38.5259074	-90.8769885
114011271	290718001001	1	116300	38.5253115	-90.8777738
114011272	290718001001	1	116000	38.5257320	-90.8791954
114011273	290718001001	1	31500	38.5258958	-90.8808248
114011274	290718001001	1	110000	38.5255813	-90.8827915
114011275	290718001001	1	19500	38.5390294	-90.8532299
114011276	290718001001	1	25000	38.5214613	-90.8903625
114011277	290718001001	1	62300	38.5389732	-90.7516737
114011278	290718001001	1	104000	38.5252801	-90.8860953
114011279	290718001001	1	83000	38.5248484	-90.8829231
114011280	290718001001	1	42000	38.5178996	-90.7724846
114011281	290718001001	1	116000	38.5183756	-90.7655778
114011282	290718001001	1	54700	38.5167348	-90.7679507
114011283	290718001001	1	25000	38.5259760	-90.8860048
114011284	290718001001	1	3500	38.5249785	-90.8636546
114011285	290718001001	1	143000	38.5190263	-90.7713276
114011286	290718001001	1	25930	38.5252068	-90.8875537
114011287	290718001001	1	48670	38.5242512	-90.8707000
114011288	290718001001	1	124000	38.5249620	-90.8760816
114011289	290718001001	1	48000	38.5248463	-90.8775794
114011290	290718001001	1	26600	38.5252693	-90.8838778
114011291	290718001001	1	71300	38.5245062	-90.8770518
114011292	290718001001	1	58000	38.5251730	-90.8851191
114011293	290718001001	1	31500	38.5249463	-90.8810822
114011294	290718001001	1	54100	38.5234990	-90.8736853
114011295	290718001001	1	24000	38.5243313	-90.8841404
114011296	290718001001	1	58834	38.5243662	-90.8878750
114011297	290718001001	1	42200	38.5183778	-90.7673120
114011298	290718001001	1	32440	38.5241480	-90.8851148
114011299	290718001001	1	16100	38.5239765	-90.8830108
114011300	290718001001	1	59800	38.5244400	-90.8857044
114011301	290718001001	1	70000	38.5244742	-90.8868781
114011302	290718001001	1	88000	38.5315999	-90.7579966
114011303	290718001001	1	35000	38.5223493	-90.8851903
114011304	290718001001	1	87000	38.5231153	-90.8889337
114011305	290718001001	1	128000	38.5236233	-90.8866523
114011306	290718001001	1	53000	38.5238788	-90.8753095
114011307	290718001001	1	102000	38.5235786	-90.8723676
114011308	290718001001	1	72500	38.5230998	-90.8871841
114011309	290718001001	1	65600	38.5235658	-90.8698962
114011310	290718001001	1	30700	38.5235880	-90.8710329
114011311	290718001001	1	35000	38.5224952	-90.8865895
114011312	290718001001	1	159160	38.5223340	-90.8697156
114011313	290718001001	1	62400	38.5233024	-90.8854296
114011314	290718001001	1	42000	38.5231796	-90.8836701
114011315	290718001001	1	173100	38.5228980	-90.8729595
114011316	290718001001	1	27100	38.5225980	-90.8829151
114011317	290718001001	1	77000	38.5222109	-90.8687690
114011318	290718001001	1	186800	38.5227686	-90.8874636
114011319	290718001001	1	83450	38.5842053	-90.7551018
114011320	290718001001	1	103500	38.5211075	-90.8726221
114011321	290718001001	1	35800	38.5218606	-90.8737291
114011322	290718001001	1	42000	38.5220042	-90.8841881
114011323	290718001001	1	80000	38.5225020	-90.8885514
114011324	290718001001	1	30000	38.5224612	-90.8828798
114011325	290718001001	1	35200	38.5223482	-90.8775978
114011326	290718001001	1	40000	38.5211008	-90.8795390
114011327	290718001001	1	72100	38.5210811	-90.8879632
114011328	290718001001	1	108000	38.5219850	-90.8792009
114011329	290718001001	1	111600	38.5212938	-90.8881815
114011330	290718001001	1	37700	38.5208110	-90.8826454
114011331	290718001001	1	24900	38.5213587	-90.8857815
114011332	290718001001	1	60340	38.5214320	-90.8856600
114011333	290718001001	1	86700	38.5883419	-90.7540521
114011334	290718001001	1	13900	38.5263172	-90.8604123
114011335	290718001001	1	95200	38.5216502	-90.8839550
114011336	290718001001	1	72000	38.5208172	-90.8713327
114011337	290718001001	1	24000	38.5304646	-90.8541563
114011338	290718001001	1	55100	38.5211899	-90.8739723
114011339	290718001001	1	73000	38.5208116	-90.8705142
114011340	290718001001	1	100000	38.5780905	-90.7527643
114011341	290718001001	1	79000	38.5301977	-90.7577734
114011342	290718001001	1	311000	38.5268139	-90.8577911
114011343	290718001001	1	13700	38.5184214	-90.8793529
114011344	290718001001	1	44000	38.5203803	-90.8784191
114011345	290718001001	1	70000	38.5216189	-90.8721049
114011346	290718001001	1	25300	38.5224096	-90.8712112
114011347	290718001001	1	26200	38.5184531	-90.8811566
114011348	290718001001	1	33300	38.5562926	-90.7986689
114011349	290718001001	1	111600	38.5197462	-90.7687725
114011350	290718001001	1	47600	38.5498895	-90.8125118
114011351	290718001001	1	109200	38.5310439	-90.8481227
114011352	290718001001	1	79500	38.5189533	-90.7683960
114011353	290718001001	1	93000	38.5205501	-90.7710834
114011354	290718001001	1	60000	38.5325563	-90.8486980
114011355	290718001001	1	70800	38.5874404	-90.7537804
114011356	290718001001	1	25100	38.5187287	-90.7618107
114011357	290718001001	1	126000	38.5193879	-90.8760798
114011358	290718001001	1	128000	38.5192434	-90.8777787
114011359	290718001001	1	114740	38.5910323	-90.7528748
114011360	290718001001	1	116000	38.5533109	-90.8086521
114011361	290718001001	1	95000	38.5196362	-90.8897912
114011362	290718001001	1	40800	38.5378641	-90.7809549
114011363	290718001001	1	222000	38.5203896	-90.8836969
114011364	290718001001	1	6400	38.5223357	-90.8723249
114011365	290718001001	1	53600	38.5277646	-90.8848284
114011366	290718001001	1	41000	38.5160333	-90.8851792
114011367	290718001001	1	30400	38.5176856	-90.7716059
114011368	290718001001	1	24000	38.5279822	-90.8806357
114011369	290718001001	1	36100	38.5285411	-90.8855120
114011370	290718001001	1	30000	38.5424349	-90.7733561
114011371	290718001001	1	58200	38.5439469	-90.7810170
114011372	290718001001	1	140000	38.5290436	-90.8812211
114011373	290718001001	1	37900	38.5321165	-90.7568203
114011374	290718001001	1	31300	38.5290938	-90.8875145
114011375	290718001001	1	95000	38.5241747	-90.8717243
114011376	290718001001	1	64550	38.5243093	-90.8795752
114011377	290718001001	1	133500	38.5266596	-90.8805192
114011378	290718001001	1	108400	38.5274254	-90.8864423
114011379	290718001001	1	41600	38.5194183	-90.7740426
114011380	290718001001	1	27600	38.5173399	-90.7698001
114011381	290718001001	1	60000	38.5250483	-90.8731883
114011382	290718001001	1	108960	38.5176615	-90.7704476
114011383	290718001001	1	38200	38.5182426	-90.7708971
114011384	290718001001	1	46000	38.5178537	-90.7677485
114011385	290718001001	1	31000	38.5194453	-90.7699160
114011386	290718001001	1	25100	38.5190120	-90.7723240
114011387	290718001001	1	102500	38.5197044	-90.7705605
114011388	290718001001	1	80000	38.5204580	-90.7753316
114011389	290718001001	1	32000	38.5246769	-90.8653150
114011390	290718001001	1	25500	38.5302127	-90.8523691
114011391	290718001001	1	104000	38.5821965	-90.7669128
114011392	290718001001	1	91000	38.5883348	-90.7523369
114011393	290718001001	1	72000	38.5500253	-90.7352414
114011394	290718001001	1	64200	38.5493448	-90.8138400
114011395	290718001001	1	30000	38.5192195	-90.7673413
114011396	290718001001	1	25000	38.5184616	-90.7741459
114011397	290718001001	1	60340	38.5205379	-90.7742126
114011398	290718001001	1	24400	38.5244267	-90.8644462
114011399	290718001001	1	1600	38.5173562	-90.7685913
114011400	290718001001	1	133500	38.5190742	-90.7710134
114011401	290718001001	1	99900	38.5197996	-90.7731203
114011402	290718001001	1	118100	38.5184221	-90.7724448
114011403	290718001001	1	169600	38.5184697	-90.7691992
114011404	290718001001	1	22900	38.5179284	-90.7717151
114011405	290718001001	1	55000	38.5823258	-90.7681273
114011406	290718001001	1	28400	38.5850312	-90.7631922
114011407	290718001001	1	72600	38.5870811	-90.7655315
114011408	290718001001	1	74000	38.5191761	-90.8793587
114011409	290718001001	1	41200	38.5164555	-90.7667296
114011410	290718001001	1	46700	38.5253543	-90.8666824
114011411	290718001001	1	27600	38.5244712	-90.8617635
114011412	290718001001	1	146000	38.5248504	-90.8629749
114011413	290718001001	1	128000	38.5849311	-90.7648781
114011414	290718001001	1	126200	38.5857038	-90.7635450
114011415	290718001001	1	52000	38.5858033	-90.7643870
114011416	290718001001	1	95000	38.5829363	-90.7651271
114011417	290718001001	1	76200	38.5502042	-90.7384052
114011418	290718001001	1	51400	38.5846500	-90.7668101
114011419	290718001001	1	30800	38.5516964	-90.8153297
114011420	290718001001	1	188900	38.5515108	-90.8127816
114011421	290718001001	1	138000	38.5843295	-90.7681865
114011422	290718001001	1	50100	38.5856324	-90.7652135
114011423	290718001001	1	30000	38.5847589	-90.7657953
114011424	290718001001	1	32400	38.5851084	-90.7668841
114011425	290718001001	1	19400	38.5584690	-90.7634202
114011426	290718001001	1	79000	38.5508032	-90.7347067
114011427	290718001001	1	50000	38.5836296	-90.7634940
114011428	290718001001	1	39500	38.5832595	-90.7680815
114011429	290718001001	1	6400	38.5520940	-90.7344105
114011430	290718001001	1	88000	38.5832626	-90.7669923
114011431	290718001001	1	4200	38.5349261	-90.8496263
114011432	290718001001	1	23900	38.5510598	-90.8114863
114011433	290718001001	1	30000	38.5526107	-90.8124932
114011434	290718001001	1	82900	38.5326581	-90.7576178
114011435	290718001001	1	101000	38.5773219	-90.7583352
114011436	290718001001	1	51000	38.5514703	-90.8102714
114011437	290718001001	1	25900	38.6159577	-90.7325660
114011438	290718001001	1	36000	38.5541817	-90.8053828
114011439	290718001001	1	118000	38.5537653	-90.8038519
114011440	290718001001	1	23100	38.5512587	-90.7379354
114011441	290718001001	1	27300	38.5550000	-90.8040701
114011442	290718001001	1	86200	38.5502788	-90.7372620
114011443	290718001001	1	98500	38.5515490	-90.7383521
114011444	290718001001	1	47330	38.5544738	-90.8025438
114011445	290718001001	1	91600	38.5553654	-90.7985397
114011446	290718001001	1	80000	38.5166732	-90.7663783
114011447	290718001001	1	129500	38.5561201	-90.7965757
114011448	290718001001	1	48200	38.5551513	-90.7942698
114011449	290718001001	1	60000	38.5555741	-90.7971463
114011450	290718001001	1	29400	38.5551928	-90.7954632
114011451	290718001001	1	28240	38.5533168	-90.8072668
114011452	290718001001	1	201000	38.5844864	-90.7664268
114011453	290718001001	1	24000	38.5830737	-90.7619327
114011454	290718001001	1	55230	38.5838384	-90.7642833
114011455	290718001001	1	30200	38.5853452	-90.7618772
114011456	290718001001	1	75600	38.5838607	-90.7640001
114011457	290718001001	1	402000	38.5521903	-90.8106983
114011458	290718001001	1	78000	38.6201380	-90.7322969
114011459	290718001001	1	46400	38.6195504	-90.7322639
114011460	290718001002	1	45050	38.4914926	-90.8781162
114011461	290718001002	1	48900	38.4921665	-90.8706745
114011462	290718001002	1	86200	38.4993038	-90.8752061
114011463	290718001002	1	13000	38.4977378	-90.8772658
114011464	290718001002	1	20100	38.5012923	-90.8769482
114011465	290718001002	1	89530	38.5009148	-90.8692625
114011466	290718001002	1	113100	38.5539245	-90.7881835
114011467	290718001002	1	21200	38.5087623	-90.8257372
114011468	290718001002	1	93000	38.4789391	-90.8766028
114011469	290718001002	1	40500	38.4956633	-90.8716140
114011470	290718001002	1	77700	38.5073180	-90.8474858
114011471	290718001002	1	107000	38.4737180	-90.8619124
114011472	290718001002	1	18000	38.5153059	-90.8539571
114011473	290718001002	1	59000	38.4862820	-90.8827375
114011474	290718001002	1	44600	38.4880278	-90.8783864
114011475	290718001002	1	18000	38.5288849	-90.8447622
114011476	290718001002	1	76900	38.5007639	-90.8300760
114011477	290718001002	1	188900	38.4943128	-90.8304651
114011478	290718001002	1	31000	38.4962798	-90.8350801
114011479	290718001002	1	95000	38.4922570	-90.8202921
114011480	290718001002	1	46000	38.5299502	-90.8432112
114011481	290718001002	1	113200	38.5060254	-90.8482443
114011482	290718001002	1	65000	38.4850663	-90.8826975
114011483	290718001002	1	61000	38.4847099	-90.8813543
114011484	290718001002	1	38000	38.4881022	-90.8816973
114011485	290718001002	1	30300	38.4993241	-90.8328742
114011486	290718001002	1	85000	38.5531462	-90.7876569
114011487	290718001002	1	50000	38.5183263	-90.8446185
114011488	290718001002	1	12000	38.4904618	-90.8737898
114011489	290718001002	1	11000	38.4894393	-90.8789039
114011490	290718001002	1	201000	38.4901887	-90.8748559
114011491	290718001002	1	42300	38.5090094	-90.8227194
114011492	290718001002	1	68000	38.5087805	-90.8229804
114011493	290718001002	1	43000	38.4947108	-90.8755694
114011494	290718001002	1	106800	38.4950452	-90.8744747
114011495	290718001002	1	1500	38.4772968	-90.8711953
114011496	290718001002	1	100400	38.5393783	-90.7824832
114011497	290718001002	1	39390	38.5405175	-90.7824378
114011498	290718001002	1	16600	38.5415618	-90.7828437
114011499	290718001002	1	50000	38.5443131	-90.7827162
114011500	290718001002	1	60000	38.5071248	-90.8677625
114011501	290718001002	1	56800	38.5076408	-90.8666521
114011502	290718001002	1	95000	38.5460714	-90.7830462
114011503	290718001002	1	28240	38.5034896	-90.8695778
114011504	290718001002	1	88240	38.5432939	-90.7828157
114011505	290718001002	1	33400	38.5440472	-90.7828859
114011506	290718001002	1	36000	38.5088645	-90.8657930
114011507	290718001002	1	40300	38.5084158	-90.8277954
114011508	290718001002	1	9600	38.5294440	-90.8098005
114011509	290718001002	1	33000	38.4975153	-90.8337892
114011510	290718001002	1	464000	38.5144777	-90.8550040
114011511	290718001002	1	25300	38.5126257	-90.8611768
114011512	290718001002	1	18700	38.5127530	-90.8562194
